Tapahtuma,Tapahtuma.1,Tyyppi1,1-Energia,X-Kulma,Y-Kulma,Z-Kulma,Transversaalinen-liike-energia,Eta,Phi,Varaus,Tyyppi2,2-Energia,X-Kulma2,Y-Kulma2,Z-Kulma2,Transversaalinen-liike-energia2,Eta2,Phi2,Varaus2,Massa[GeV],Massa(kg),Phi(deg),Phi2(deg)
173692,298310054,G,7.301819999999999,0.6729109999999999,-4.293880000000001,-5.86645,4.34629,-1.10843,-1.41535,1,G,7.39601,-2.83888,-3.27806,-5.99041,4.33646,-1.12713,-2.28452,-1,3.66275,6.529444937141147e-27,-81.09358153383573,-130.89335421321823
173692,300248834,G,6.81452,4.82491,-2.97534,3.78076,5.66854,0.6253989999999999,-0.552581,1,G,7.96651,7.2098,-0.188,3.38195,7.21225,0.453239,-0.0260697,-1,3.51192,6.260566040173295e-27,-31.660559139116458,-1.493683783172104
173692,300700144,G,22.0666,21.8147,-3.32004,0.153726,22.0659,0.00696665,-0.151034,-1,T,10.1787,10.0433,0.292138,-1.62535,10.0475,-0.161069,0.0290797,1,3.67417,6.549802936235311e-27,-8.653610762978305,1.6661440795064704
173692,299434517,G,18.1159,15.6291,1.43727,9.04648,15.6951,0.548474,0.0917029999999999,-1,G,11.7679,8.40981,1.26245,8.13354,8.50404,0.8502290000000001,0.149003,1,3.56802,6.360573373726941e-27,5.2541948686878355,8.537243034787243
173692,305280251,G,12.7375,2.08832,-8.61932,-9.1422,8.8687,-0.903013,-1.33309,-1,G,18.0955,5.03084,-14.3909,-9.74822,15.2449,-0.60235,-1.23449,1,3.69782,6.591962890576555e-27,-76.38043071108989,-70.73106685110034
173692,307522383,G,40.0245,-17.9638,7.80485,34.9047,19.5861,1.34172,2.73172,1,G,19.7532,-10.475,5.36486,15.8641,11.7689,1.10736,2.66827,-1,3.70094,6.597524795758148e-27,156.51602681146693,152.8806096013621
173692,307780153,G,47.9438,-24.0457,15.9784,38.2765,28.8705,1.09409,2.5550900000000003,1,T,20.1134,-8.86164,8.759780000000001,15.7885,12.4604,1.0582200000000002,2.36197,-1,3.727,6.643980965319789e-27,146.39587327607188,135.33091233650612
173692,309033596,G,26.7741,-17.0597,7.87865,19.0719,18.7911,0.8919030000000001,2.70895,1,G,25.0835,-16.002,10.5443,16.1842,19.1636,0.7670600000000001,2.55896,-1,3.70809,6.610270828465964e-27,155.21140191195414,146.6176079427875
173692,310721162,G,18.9483,2.21163,3.0584,18.5683,3.77427,2.29657,0.944713,-1,T,6.01428,-0.687604,2.34099,5.49612,2.43988,1.55122,1.85649,1,3.5437,6.3172190359011884e-27,54.12806775113897,106.3690417082352
173692,310194452,G,16.5136,8.47339,-7.803960000000001,11.8317,11.5196,0.9004030000000001,-0.7442949999999999,-1,G,18.6955,11.2859,-10.6994,10.376,15.5515,0.625591,-0.758728,1,3.70094,6.597524795758148e-27,-42.64496221268679,-43.47191219839905
173692,311125215,G,20.1857,6.37576,-1.17198,-19.1161,6.4825800000000005,-1.80214,-0.181789,-1,T,5.97961,2.23526,-2.22102,-5.0808800000000005,3.15108,-1.25555,-0.782203,1,3.66947,6.541424425224578e-27,-10.415742461903037,-44.816930622468576
173692,312447241,G,33.1513,16.965999999999998,4.26816,28.1591,17.4947,1.25405,0.246457,-1,G,16.3107,9.66927,0.133778,13.1345,9.6702,1.1134700000000002,0.0138345,1,3.53737,6.3059347859654564e-27,14.1209459314548,0.7926584616736851
173692,312608466,G,9.42324,2.66636,4.5841400000000005,-7.78862,5.30319,-1.17726,1.04398,-1,G,8.4023,4.98516,4.81924,-4.74454,6.93375,-0.63973,0.768476,1,3.70147,6.598469606574252e-27,59.81564789606374,44.030431457092554
173692,317412413,G,6.709639999999999,4.30645,-1.37073,-4.9582,4.4605,-0.948432,-0.308332,-1,T,5.02766,0.280991,-1.22497,-4.8669,1.25678,-2.06332,-1.34531,1,3.66735,6.537645181960163e-27,-17.666122288826536,-77.0805851367397
173692,318849901,G,19.1915,18.0297,6.13321,2.36951,19.0443,0.124102,0.327893,-1,G,47.3788,44.8555,15.2546,0.1398869999999999,47.3784,0.00295254,0.327812,1,3.64879,6.50455897677735e-27,18.786885031881862,18.782244073741307
173692,319172309,G,19.8196,8.429210000000001,-6.35892,16.7726,10.5588,1.24287,-0.646305,1,G,10.7148,5.44508,-0.984549,9.17478,5.53337,1.27937,-0.1788819999999999,-1,3.55826,6.343174593415292e-27,-37.030548778200234,-10.249183630858512
173692,320872463,G,12.8287,-8.31433,1.7018099999999998,-9.61984,8.48671,-0.972707,2.9397,-1,G,37.013000000000005,-22.2508,11.0695,-27.4284,24.8523,-0.952804,2.67996,1,3.78041,6.739192938316228e-27,168.43240303459703,153.55039726386997
173692,327346659,G,5.13333,-3.32571,-1.08619,3.75496,3.49859,0.932251,-2.82591,-1,T,2.85525,0.813189,-0.786017,2.61958,1.13097,1.57673,-0.768409,1,3.655780000000001,6.517019783578422e-27,-161.9127162838038,-44.02659263986518
173692,327826404,G,11.5619,-9.8832,1.24829,-5.86767,9.96172,-0.559388,3.01595,1,G,18.264,-13.0964,0.29181,-12.7264,13.0997,-0.86108,3.11931,-1,3.66165,6.527484009032251e-27,172.80120622246923,178.72329799294107
173692,330236483,G,14.7735,-12.0239,0.00993211,8.583219999999999,12.0239,0.663975,3.1407700000000003,-1,G,14.1146,-13.1818,0.0655043,5.04451,13.1819,0.3739099999999999,3.13662,1,3.67108,6.544294510911233e-27,179.95286542129173,179.71508793631247
173692,330865031,G,6.751239999999999,-1.88291,-6.04485,-2.34148,6.33131,-0.361875,-1.87276,1,G,5.16009,1.75913,-4.40337,-2.03253,4.74175,-0.4164989999999999,-1.19072,-1,3.68337,6.566203425873342e-27,-107.30124404091298,-68.22323058181289
173692,334358139,G,12.435,3.1304,-3.05416,11.6401,4.373480000000001,1.7056,-0.773072,1,G,6.21938,0.415099,-3.59272,5.05861,3.61662,1.13723,-1.45577,-1,3.5198,6.274613416080653e-27,-44.29376285973466,-83.40947694175435
173692,333601312,G,14.3027,-4.09105,5.1221,12.7115,6.55536,1.4160700000000002,2.24475,1,G,9.79989,-4.42721,5.31626,6.940010000000001,6.9183,0.883591,2.2652,-1,3.63738,6.484218804302356e-27,128.61470106198306,129.78639975302553
173692,338703747,G,8.945910000000001,-2.31256,1.95341,-8.4175,3.02717,-1.7467,2.4401900000000003,1,T,5.97452,1.12063,2.31811,-5.3902,2.57477,-1.4846700000000002,1.1205,-1,3.50711,6.251991436351672e-27,139.81258821001916,64.19992094440451
173692,341319658,G,46.5016,-22.7448,-21.0422,34.6741,30.9855,0.963097,-2.39506,1,G,15.8563,-6.695069999999999,-8.987910000000001,11.2162,11.2074,0.8819290000000001,-2.21102,-1,3.75187,6.688315767199987e-27,-137.2268296805939,-126.68211441900694
173692,341221387,G,16.178,-4.43061,11.2268,-10.7724,12.0695,-0.803304,1.94668,1,G,69.0249,-22.506,42.0991,-49.8554,47.7374,-0.912401,2.0617400000000004,-1,3.81526,6.801318706129856e-27,111.53654806251976,118.1290004532946
173692,343393906,G,14.6626,-10.0633,7.89825,-7.1644,12.7927,-0.534258,2.47615,1,T,15.998,-8.42964,11.2446,-7.64365,14.0534,-0.5201279999999999,2.21408,-1,3.51536,6.266698397168386e-27,141.87294444130944,126.85743950431696
173692,345859552,G,27.8136,-6.845510000000001,9.59349,25.1931,11.7854,1.50355,2.19056,1,T,35.0905,-12.5481,11.5854,30.6538,17.0785,1.34795,2.39606,-1,3.66042,6.525291334874125e-27,125.50984277016936,137.284125460107
173692,348718463,G,13.0608,-7.94614,3.0445,9.90767,8.50941,0.992929,2.7757,1,G,23.3699,-12.6063,9.98069,16.959,16.079,0.919547,2.47192,-1,3.64901,6.50495116239913e-27,159.03589519445214,141.63058329396912
173692,350820523,G,58.6597,-9.5289,-11.9299,56.6377,15.2683,2.02173,-2.24477,-1,G,8.356860000000001,-1.5973,-3.00713,7.63097,3.4050300000000004,1.54653,-2.05907,1,3.72191,6.634907216161355e-27,-128.61584697757334,-117.97602072199466
173692,354888833,G,14.088,3.12221,0.0848584,13.737,3.12336,2.18701,0.0271723,1,T,5.8857800000000005,2.46595,-1.96926,4.96713,3.15577,1.23511,-0.673874,-1,3.78537,6.748034941425426e-27,1.5568581096632244,-38.61013612359629
173692,357973188,G,27.8058,7.433210000000001,4.91971,26.3381,8.91381,1.80404,0.5846640000000001,1,G,40.4681,11.0566,11.556,37.1735,15.9934,1.5799299999999998,0.80748,-1,3.77959,6.73773115554414e-27,33.49877963323456,46.26519604122066
173692,360318952,G,23.5464,-1.4976200000000002,9.17525,21.6332,9.29667,1.5809799999999998,1.73259,-1,G,26.2949,-4.62972,12.311,22.7688,13.1528,1.31648,1.9305,1,3.66373,6.53119194581998e-27,99.27009462656476,110.60950234999814
173692,359793892,G,25.673,6.8587,9.80445,-22.714,11.9653,-1.39721,0.960373,1,G,28.9363,5.99015,7.93253,-27.1752,9.94017,-1.73075,0.924015,-1,3.68194,6.563654219331779e-27,55.02531965831379,52.942159706777275
173692,362684529,G,5.703180000000001,-2.75352,4.79641,-1.3884,5.5306,-0.2484739999999999,2.09194,1,G,6.38936,-0.103754,5.02032,-3.94948,5.02139,-0.722116,1.59146,-1,3.63378,6.47780122140052e-27,119.85933299458955,91.183941263884
173692,371802513,G,15.8374,-9.96523,1.70937,-12.1895,10.1108,-1.01955,2.97171,-1,G,11.168,-9.04823,0.0159133999999999,-6.54534,9.04824,-0.671717,3.13983,1,3.71572,6.623872538894028e-27,170.26644093681065,179.89900738854942
173692,372430248,G,10.6761,-7.679589999999999,3.49004,-6.543080000000001,8.43543,-0.713554,2.71504,-1,G,29.2055,-23.9404,4.4896,-16.1137,24.3577,-0.6208779999999999,2.95621,1,3.70354,6.602159716742808e-27,155.56033320918877,169.37835635435792
173692,375910762,G,24.6625,-10.4836,-8.74965,20.5369,13.6551,1.19696,-2.44611,-1,G,14.7529,-8.29546,-3.3019,11.744000000000002,8.92845,1.08777,-2.76278,1,3.6915,6.580696467259994e-27,-140.15177922473657,-158.29563372314314
173692,375762829,G,8.841560000000001,1.99959,-0.513296,-8.59652,2.06442,-2.13377,-0.251275,1,G,8.06718,-1.58572,0.832334,-7.86517,1.79089,-2.1855900000000004,2.65823,-1,3.82689,6.822051064226629e-27,-14.396996997148813,152.3053599750508
173692,375554103,G,7.42945,-2.11168,-6.812819999999999,2.07652,7.13258,0.287169,-1.87136,-1,G,8.058869999999999,-2.15196,-7.61124,-1.54026,7.83171,-0.193484,-1.84613,1,3.65633,6.518000247632868e-27,-107.22102994959467,-105.77545743247971
173692,377491778,G,17.4785,8.52013,-2.23911,15.0957,8.809439999999999,1.30769,-0.2569909999999999,1,G,29.7015,13.1246,0.602043,26.6374,13.1384,1.45584,0.0458390999999999,-1,3.62305,6.458673259029208e-27,-14.724499672845564,2.626386966677953
173692,378840976,G,13.5996,3.2846800000000003,6.83398,-11.2892,7.58237,-1.18858,1.12276,-1,G,15.7285,7.57373,6.33663,-12.2418,9.87493,-1.04113,0.6966979999999999,1,3.88112,6.918724819995152e-27,64.32940940610408,39.917854995202795
173692,378537385,G,10.2262,9.64554,3.02005,-1.55157,10.1073,-0.152914,0.303434,1,G,20.0602,17.0858,6.71944,-8.082360000000001,18.3596,-0.4271189999999999,0.374696,-1,3.87711,6.911576345707271e-27,17.385487560771477,21.468499400432478
173692,380365754,G,12.5961,-1.62405,-10.4642,6.820010000000001,10.5895,0.606216,-1.72477,-1,G,38.2375,-10.6674,-31.6841,18.5585,33.4316,0.529962,-1.89556,1,3.5243,6.28263539470795e-27,-98.82204163077249,-108.60758781381116
173692,385922007,G,8.07456,1.43246,0.915242,-7.8929,1.69989,-2.23995,0.568553,-1,G,7.086880000000001,-1.6499,-0.7998390000000001,-6.844760000000001,1.83355,-2.02785,-2.6902,1,3.55108,6.330375080849957e-27,32.575687329499345,-154.13710604608391
173692,388341278,G,13.1285,10.8955,4.64591,-5.66129,11.8447,-0.4614109999999999,0.403059,-1,T,15.9316,12.5653,8.74968,-4.40013,15.3115,-0.283559,0.608265,1,3.66158,6.527359222698049e-27,23.093579594761927,34.85101732552272
173692,391244681,G,19.5213,-9.62794,-3.55122,-16.6061,10.262,-1.2586,-2.78823,1,G,32.3965,-11.8847,-7.21823,-29.2605,13.905,-1.48934,-2.59578,-1,3.59816,6.414302803910665e-27,-159.753811311751,-148.72723854445906
173692,392196424,G,20.0542,12.7341,-2.27068,15.3247,12.9349,1.00618,-0.1764609999999999,1,G,10.4215,7.43815,-3.19195,6.563739999999999,8.09411,0.741179,-0.405365,-1,3.5926,6.404391203651158e-27,-10.110470548657348,-23.225703662319084
173692,394567597,G,10.899,7.29524,0.441364,8.08463,7.30858,0.9545,0.0604266999999999,1,G,31.1697,17.5489,-3.52082,25.5182,17.8986,1.15283,-0.198,-1,3.72941,6.648277180540184e-27,3.462194879902938,-11.344564343589553
173692,397605745,G,9.1343,-8.30969,-3.5323,1.3769999999999998,9.02929,0.151919,-2.73965,1,G,9.40277,-9.24252,-0.102766,1.72228,9.24309,0.18527,-3.13047,-1,3.5670300000000004,6.358808538428936e-27,-156.97038234300564,-179.36271889230702
173692,397175879,G,7.2185,4.73787,-3.3032,4.32863,5.77569,0.692712,-0.608839,-1,G,5.79664,1.39432,-4.81963,2.90119,5.01727,0.550077,-1.28918,1,3.67959,6.559464963826412e-27,-34.88390510296323,-73.8645730326706
173692,400720240,G,16.5864,-9.79081,8.876430000000001,-10.0222,13.2156,-0.6998270000000001,2.4051400000000003,1,G,12.3894,-7.448289999999999,8.54343,-5.00188,11.3343,-0.428106,2.28782,-1,3.63763,6.484664469781654e-27,137.80437113808577,131.08243028561137
163796,96469613,G,16.0102,0.0434675,-8.32434,-13.6755,8.32446,-1.27146,-1.56557,1,G,19.0523,0.776362,-6.20786,-17.9955,6.25622,-1.77863,-1.44638,-1,3.80389,6.78104984013155e-27,-89.70055353229039,-82.87146957212656
163796,96562897,G,17.7918,2.58846,-6.24715,16.4563,6.762169999999999,1.62228,-1.17799,-1,G,24.2308,6.985530000000001,-10.1064,20.885,12.2857,1.30079,-0.966003,1,3.5249900000000003,6.2838654314308014e-27,-67.4938553086114,-55.34789489697241
163796,98201388,G,10.2648,-5.77374,-2.70238,8.04459,6.37487,1.05502,-2.70383,-1,G,6.28297,-5.29022,-0.219347,3.3808300000000004,5.29477,0.601575,-3.10015,1,3.51281,6.262152609279582e-27,-154.91804752084715,-177.6255108574705
163796,97857235,G,56.5263,-13.5123,-4.32307,54.7169,14.187,2.05939,-2.83195,1,G,33.3505,-5.19142,-3.13843,32.794000000000004,6.06634,2.38908,-2.59784,-1,3.76601,6.713522606708875e-27,-162.2587827920628,-148.845267850256
163796,97554892,G,37.1994,4.391,-7.973669999999999,36.0683,9.10276,2.08554,-1.06743,-1,G,28.6221,0.914616,-7.977489999999999,27.4725,8.02975,1.94388,-1.45665,1,3.5282400000000003,6.289659082661629e-27,-61.15923392564544,-83.45989722772588
163796,98580075,G,16.8777,3.3291699999999995,1.13447,16.5068,3.51716,2.25043,0.328425,-1,G,12.8674,2.0819400000000003,-2.31421,12.4847,3.11288,2.0973,-0.8381850000000001,1,3.68623,6.571301838956469e-27,18.817366386582822,-48.024462951169745
163796,98514721,G,14.507,7.03885,-1.53957,12.5907,7.20525,1.32462,-0.215334,1,G,15.1666,9.16363,1.48813,11.9928,9.28368,1.07345,0.16099,-1,3.6944,6.585866186819808e-27,-12.337729385669256,9.224047543810515
163796,98490463,G,24.1645,-1.62575,4.5087,23.6842,4.79285,2.30091,1.91687,-1,G,6.42937,0.6308630000000001,2.68335,5.807519999999999,2.75651,1.49042,1.33989,1,3.67548,6.552138223346814e-27,109.82856087523488,76.77004201177883
163796,98717674,G,16.9734,-4.13156,5.72654,15.4344,7.06137,1.52375,2.19579,1,G,13.4467,-5.78709,5.63436,10.7501,8.0769,1.0972,2.36957,-1,3.50696,6.251724037064095e-27,125.80949969702276,135.76636026080553
163796,100267254,G,8.44095,6.13521,-3.07154,4.91561,6.86114,0.666084,-0.46416,-1,G,10.6266,8.39622,0.205492,6.509580000000001,8.39874,0.71308,0.0244694999999999,1,3.69587,6.588486699838058e-27,-26.59440901879054,1.40199907679527
163796,101051496,G,10.4025,3.99197,7.68497,5.762519999999999,8.659939999999999,0.62411,1.09171,1,G,9.83813,0.281408,7.6829,6.13772,7.68805,0.731375,1.53418,-1,3.69258,6.582621742130546e-27,62.55037545222299,87.90203901337485
163796,101686433,G,17.0052,-6.7443100000000005,-15.4711,-2.07976,16.8772,-0.122919,-1.98189,1,G,10.6292,-3.62689,-9.86811,1.56052,10.5135,0.147891,-1.92301,-1,3.70876,6.611465211950473e-27,-113.55393245917523,-110.1803569614452
163796,101942417,G,7.58305,7.42728,-0.296541,-1.49634,7.4332,-0.19997,-0.0399046999999999,1,G,16.4634,15.5715,4.67588,-2.58825,15.4991,-0.158546,0.291257,-1,3.66448,6.532528942257863e-27,-2.28637089273554,16.68779685364072
163796,102987597,G,7.6425,0.0852771,-3.47053,6.80771,3.4715800000000003,1.42605,-1.54623,1,G,5.01818,-0.716254,-4.27869,2.52008,4.33822,0.552379,-1.73666,-1,3.58286,6.3870280765778524e-27,-88.59245315650745,-99.503288449183
163796,102118007,G,6.80731,-3.05828,6.07874,-0.155546,6.80472,-0.0228565999999999,2.03693,1,G,7.39033,0.084597,7.153580000000001,1.85067,7.15408,0.255886,1.55897,-1,3.84221,6.849361444797784e-27,116.7074921635751,89.32240138750406
163796,102838666,G,11.1885,1.70566,-6.25769,9.11611,6.48599,1.14118,-1.30469,-1,G,8.74658,-0.146458,-7.115589999999999,5.08315,7.117089999999999,0.664275,-1.59138,1,3.80956,6.791157533201946e-27,-74.75323057291844,-91.17935760152294
163796,103713682,G,6.88173,-2.30015,-4.658180000000001,4.51196,5.195119999999999,0.7852680000000001,-2.02946,1,G,6.65482,0.978808,-5.50389,3.60897,5.5902400000000005,0.607517,-1.3948,-1,3.50362,6.245769946260724e-27,-116.27949269061239,-79.91615326484197
163796,103804483,G,24.0947,-2.52401,8.49917,-22.4039,8.86603,-1.6571900000000002,1.85947,1,G,24.8,0.6500600000000001,7.07627,-23.7599,7.10607,-1.92184,1.47919,-1,3.67222,6.546326745496816e-27,106.53978313118417,84.75134409795066
163796,103707945,G,9.20384,-3.91659,-5.65963,-6.10971,6.88266,-0.799693,-2.17615,1,G,7.857469999999999,-5.01914,-5.5601400000000005,-2.371,7.490460000000001,-0.311475,-2.3051,-1,3.66543,6.534222471079183e-27,-124.68421058738588,-132.07250135559735
163796,123504749,G,18.6227,-7.88668,2.8812,16.622,8.39649,1.43449,2.79133,1,T,16.5937,-4.12285,4.26506,15.4968,5.932,1.68819,2.33924,-1,3.64356,6.495235654950513e-27,159.93142822824154,134.02857926817387
163796,123480840,G,7.52577,-5.68838,4.9122,-0.372262,7.515810000000001,-0.0495103,2.42928,1,G,13.1802,-7.97118,9.13521,-5.168740000000001,12.124,-0.414363,2.28825,-1,3.75802,6.699279137990628e-27,139.18749125553146,131.107067470802
163796,123919304,G,8.2867,-6.95971,3.38403,-2.96125,7.738810000000001,-0.373878,2.68902,-1,G,8.70392,-4.59658,5.5484800000000005,-4.8819,7.20515,-0.634184,2.26264,1,3.71869,6.629167044788045e-27,154.0694970262585,129.63972255747206
163796,123977024,G,11.6508,10.8286,3.50952,-2.48063,11.3832,-0.216232,0.313415,1,G,6.879589999999999,6.50734,1.7857599999999998,1.33536,6.74792,0.196622,0.26783,-1,3.67247,6.54677241097611e-27,17.957356736091512,15.345528626987829
163796,123663968,G,18.8267,-8.19488,1.04204,-16.9172,8.260860000000001,-1.46484,3.01511,1,G,11.4296,-6.3999,-1.56661,-9.33873,6.58886,-1.14803,-2.90153,-1,3.5760300000000003,6.374852495683533e-27,172.75307776767826,-166.2454231305828
163796,123569293,G,14.4638,6.862239999999999,-5.10423,-11.6639,8.5524,-1.11677,-0.63953,-1,G,15.9343,10.511,-3.94325,-11.3076,11.2263,-0.886483,-0.358907,1,3.55953,6.3454385740501056e-27,-36.64236987199913,-20.56385633770048
163796,123892284,G,13.713,6.76951,-4.88226,10.8799,8.34642,1.08061,-0.624822,-1,T,14.5912,8.52917,-1.54654,11.7369,8.66825,1.11096,-0.179375,1,3.77242,6.72494946959798e-27,-35.79966354692077,-10.277430450158466
163796,123953511,G,8.81059,-5.306030000000001,0.47398,7.016889999999999,5.32716,1.08889,3.0525,-1,G,19.2611,-7.546069999999999,4.13315,17.2323,8.60384,1.44491,2.6405,1,3.68696,6.572603182156009e-27,174.89536696367227,151.2895058042839
163796,124349228,G,11.4928,9.25237,4.20816,-5.36261,10.1644,-0.50575,0.426854,1,G,10.3758,9.10142,4.72112,-1.58812,10.253,-0.154279,0.478514,-1,3.65101,6.508516486233485e-27,24.45693266827563,27.416832637921267
163796,125975055,G,11.4528,4.1092,-7.72565,7.388089999999999,8.75049,0.766892,-1.08196,-1,G,10.1512,0.334578,-7.90362,6.3605,7.91069,0.7358180000000001,-1.52849,1,3.69944,6.594850802882381e-27,-61.99174160197047,-87.57602602794543
163796,127020993,G,15.0422,2.15576,-7.060630000000001,-13.1056,7.3824,-1.33836,-1.27446,-1,G,17.6666,1.83471,-11.6368,-13.165,11.7806,-0.962076,-1.41442,1,3.76901,6.718870592460406e-27,-73.02117915823808,-81.04029645888856
163796,126235746,G,4.54783,-3.83486,-2.41163,0.386592,4.530130000000001,0.0852347,-2.58021,1,G,5.05882,-4.39993,-0.0743196,-2.49311,4.40056,-0.539926,-3.1247,-1,3.72271,6.636333345695097e-27,-147.83514325744042,-179.0321222445165
163796,126268293,G,10.5713,-1.93192,2.97759,9.95709,3.54942,1.755,2.1463400000000004,-1,G,11.7271,1.3796,4.79005,10.6144,4.98477,1.50003,1.29037,1,3.65954,6.523722592387007e-27,122.97622340010103,73.93275501029117
163796,126433469,G,9.36961,8.10952,-4.52163,-1.25262,9.28491,-0.1345029999999999,-0.508637,1,G,7.787960000000001,5.35816,-5.43645,1.54152,7.633139999999999,0.200603,-0.792651,-1,3.70906,6.612000010525628e-27,-29.142753404193734,-45.415556926821225
163796,105389114,G,9.16733,-5.48669,-7.30169,-0.781111,9.13338,-0.0854188,-2.21521,1,G,6.70765,-5.45481,-3.5454800000000004,1.62974,6.50579,0.247957,-2.56524,-1,3.73055,6.650309415125768e-27,-126.92218373516673,-146.97742543812964
163796,107442039,G,11.7622,1.20213,10.68,4.77834,10.7474,0.431125,1.45871,1,G,10.3238,2.80955,9.85713,1.22975,10.2497,0.119693,1.29313,-1,3.71871,6.629202698026389e-27,83.5779265335228,74.09089136174727
163796,108444944,G,5.84438,-0.8782409999999999,-2.9995700000000003,4.93729,3.1255,1.23817,-1.85562,1,G,5.44452,-1.0395299999999998,-5.03365,1.7925799999999998,5.139869999999999,0.34205,-1.77445,-1,3.7333,6.655211735398006e-27,-106.31919438005882,-101.66849595698224
163796,108576012,G,11.4225,-3.22479,-2.71049,10.6168,4.21261,1.65473,-2.44263,1,T,32.7115,-12.2457,-2.37471,30.2397,12.4738,1.6187200000000002,-2.95005,-1,3.65624,6.517839808060322e-27,-139.95238991203104,-169.0254143525574
163796,108357525,G,24.8292,1.60183,6.44895,-23.9233,6.64491,-1.9929,1.32734,-1,G,24.1838,-0.4440189999999999,9.13368,-22.3881,9.14446,-1.62784,1.61937,1,3.65764,6.520335534744371e-27,76.05097997888969,92.78306647009401
163796,109787959,G,7.704739999999999,-6.20777,-3.49872,2.92822,7.1258300000000006,0.400165,-2.62836,1,G,7.51503,-4.3559,-6.03914,1.0097,7.44614,0.135189,-2.19566,-1,3.68408,6.567469115834539e-27,-150.59393504099512,-125.80205124568606
163796,109841060,G,7.040589999999999,-1.29099,-0.00515982,-6.92041,1.291,-2.38079,-3.1376,-1,G,36.8945,-5.62571,-8.11862,-35.5476,9.87728,-1.99255,-2.17677,1,3.5948900000000004,6.4084734994414956e-27,-179.77123780023527,-124.71973397068399
163796,110816575,G,6.94763,-5.99037,0.716951,3.44382,6.033119999999999,0.543641,3.02248,1,G,13.5763,-11.3743,-3.64483,6.45328,11.944,0.5169590000000001,-2.83149,-1,3.62964,6.470421001063404e-27,173.17534766268963,-162.2324267334868
163796,112641650,G,8.00453,-1.5437,2.25402,-7.52315,2.73196,-1.7375599999999998,2.17129,-1,G,46.8629,-8.63167,4.69526,-45.8211,9.82605,-2.24416,2.6434,1,3.60562,6.4276014618128076e-27,124.40575309895232,151.45566356487183
163796,112351829,G,11.3131,5.59628,1.3544,9.73771,7.130380000000001,1.29627,0.235066,1,G,12.2572,9.02896,0.291473,8.28381,8.89205,0.8214610000000001,0.0319175,-1,3.76567,6.712916501657034e-27,13.468289707021324,1.8287380426086848
163796,112780859,G,9.63727,3.75586,5.051,7.297039999999999,6.29437,0.989653,0.931412,1,G,10.901,0.502266,7.31117,8.06939,7.328410000000001,0.951094,1.50221,-1,3.83907,6.843763886377847e-27,53.36597658783551,86.07029294234174
163796,115380300,G,5.476030000000001,-0.4931109999999999,4.40988,-3.20712,4.43736,-0.6712060000000001,1.68215,-1,T,5.99986,0.188166,1.61802,-5.773540000000001,1.62892,-1.97785,1.45502,1,3.82301,6.81513433598798e-27,96.38009550792509,83.36650510711955
163796,115283121,G,18.4996,7.76958,-4.83934,16.076,9.15345,1.32901,-0.557057,1,G,15.3599,5.96528,-0.770917,14.1328,6.01489,1.58989,-0.128522,-1,3.71087,6.615226628595718e-27,-31.917015048217,-7.363768174579881
163796,114922527,G,7.75179,-5.88328,-3.26078,3.85142,6.726489999999999,0.545166,-2.6355,1,G,15.826,-8.24901,-7.101889999999999,11.4877,10.885,0.919989,-2.43078,-1,3.67639,6.553760445691445e-27,-151.0030269067185,-139.27343492480108
163796,115420351,G,23.7609,5.75902,8.373619999999999,21.4776,10.1629,1.4932,0.968334,1,G,12.2305,3.43156,6.60716,9.70273,7.445139999999999,1.0804200000000002,1.09177,-1,3.77858,6.73593066700779e-27,55.4814513590174,62.553813198993765
163796,116000948,G,16.4392,-5.69059,-1.83714,-15.3127,5.97979,-1.66956,-2.82932,-1,G,12.9663,-7.225389999999999,-2.29072,-10.5195,7.57982,-1.13089,-2.83458,1,3.67687,6.55461612341169e-27,-162.1080948919434,-162.4094706921822
163796,116402838,G,26.8858,1.09048,6.781969999999999,25.9933,6.86908,2.04097,1.41137,1,T,4.23141,1.53481,0.827642,3.85397,1.74374,1.53386,0.4945489999999999,-1,3.5530699999999995,6.3339225780651394e-27,80.86554433137367,28.335570462413475
163796,115925813,G,16.3231,-9.27438,-4.0427800000000005,12.8091,10.1172,1.05759,-2.7305200000000003,1,G,10.9496,-8.221919999999999,-3.4109800000000003,6.3755,8.90139,0.665917,-2.74834,-1,3.75075,6.686319185852748e-27,-156.44727187605127,-157.4682826669743
163796,144447027,G,18.3274,-12.3375,-8.60542,-10.4698,15.0422,-0.649414,-2.53254,1,G,7.80818,-6.22308,-4.15937,-2.22023,7.485119999999999,-0.292433,-2.55241,-1,3.82087,6.81131943948522e-27,-145.10385344805195,-146.24232058697683
163796,144603731,G,22.9582,-0.8618309999999999,7.025119999999999,21.8397,7.077789999999999,1.84519,1.6928599999999998,1,G,14.1591,-0.935585,6.914219999999999,12.3202,6.9772300000000005,1.3337,1.7052900000000002,-1,3.64129,6.491189012398521e-27,96.99373330651014,97.70591984585774
163796,144294906,G,7.664739999999999,-4.24541,5.37058,3.44536,6.84592,0.4841359999999999,2.23971,-1,G,10.4196,-4.93642,4.61815,7.92858,6.75985,0.998503,2.3894900000000003,1,3.68756,6.573672779306316e-27,128.32593033323715,136.90769218870608
